Date,Capture_Method,Location,County,Counter,Bear_ID,Body_Region,Ixodes_scapularis,Dermacenter_variabilis,Other_Adult,Non-Adults
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,D,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,F,2,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907051,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907057,Q,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,F,2,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907063,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,A,3,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,F,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907064,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,A,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,E,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907069,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907071,Q,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907072,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,I,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907074,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,A,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,F,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,H,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,I,4,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907076,Q,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,A,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,B,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,C,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,D,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,E,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,F,1,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,G,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,H,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,I,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,J,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,K,NA,NA,NA,NA
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,L,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,M,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,N,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,O,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,P,0,0,0,0
11/23/2019,Hunter,Huntingdon,Huntingdon,"Karen Poh, Abigail Kidder",1907078,Q,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,A,3,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,B,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,C,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,D,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,E,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,F,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,G,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,H,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,I,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,J,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,K,NA,NA,NA,NA
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,L,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,M,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,N,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,O,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,P,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905539,Q,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,A,4,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,B,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,C,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,D,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,E,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,F,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,G,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,H,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,I,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,J,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,K,NA,NA,NA,NA
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,L,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,M,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,N,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,O,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,P,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905540,Q,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,A,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,B,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,C,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,D,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,E,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,F,1,2,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,G,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,H,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,I,1,1,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,J,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,K,NA,NA,NA,NA
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,L,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,M,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,N,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,O,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,P,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905543,Q,2,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,A,30,10,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,B,4,1,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,C,5,1,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,D,3,1,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,E,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,F,10,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,G,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,H,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,I,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,J,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,K,NA,NA,NA,NA
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,L,1,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,M,0,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,N,4,0,0,0
11/23/2019,Hunter,Antes Fort,Lycoming,"Adam Rork, Emily Erickson, Noah Hawthorne",1905546,O,2,0,0,0
